title,url,emails
Updating of legal and regulatory frameworks: Interoperability Framework [IC] and Enterprise Architecture,https://devbusiness.un.org/notices/wb-p2100134,[]
Recrutement d'un cabinet pour suivi des travaux de Réhabilitation de 803 ha des périmètres irrigués villageois,https://devbusiness.un.org/notices/wb-p2100132,[]
Financial Management Consulting Assignment,https://devbusiness.un.org/notices/wb-p2100131,[]
Island Planning Support #2,https://devbusiness.un.org/notices/wb-p2100130,[]
Island Planning Support #1,https://devbusiness.un.org/notices/wb-p2100128,[]
"Hiring of a firm to design a National Digital identity solution (eID, eSignature, eDocument solutions).",https://devbusiness.un.org/notices/wb-p2100126,[]
Hiring of a consulting firm for Drafting of National Regulations for the National Digital identity solution.,https://devbusiness.un.org/notices/wb-p2100124,[]
Island Planning Support #3,https://devbusiness.un.org/notices/wb-p2100123,[]
Appui à la DDPRU pour élaboration des SDAU simplifiés de 10 villes,https://devbusiness.un.org/notices/wb-p2100122,[]
International Expert for EMIS & LESMIS Development,https://devbusiness.un.org/notices/wb-p2100120,[]
Island Planning Support #4,https://devbusiness.un.org/notices/wb-p2100119,[]
"Construction works of Primary Farmers’ Cooperative Warehouse at Meta Robi Woreda, West Shewa Zone",https://devbusiness.un.org/notices/wb-p2100171,[]
"Purchase of resistant plastic garbage bags, bags for autococlaves, garbage bins with lids and pedal for sanitary units STP",https://devbusiness.un.org/notices/wb-p2100172,[]
"Construction works of Primary Farmers’ Cooperative Warehouse at Guliso Woreda, West Wollega Zone",https://devbusiness.un.org/notices/wb-p2100174,[]
"Construction works of Moga Kobar Rehabilitation of Small Scale Irrigation Scheme at Guliso Woreda, under West Wollega Zone",https://devbusiness.un.org/notices/wb-p2100176,[]
Recrutement d’un cabinet pour l’élaboration du modèle de mise en place et de gestion de FACI,https://devbusiness.un.org/notices/wb-p2100597,[]
"Construction works of Danbi Roge Rehabilitation of Small Scale Irrigation Scheme, at Kersa Malima Woreda, South West Shawa Zone.",https://devbusiness.un.org/notices/wb-p2100179,[]
Performance Grant - Kosrae High School Equipment,https://devbusiness.un.org/notices/wb-p2100181,[]
"Acquisition, Installation and Maintenance of CCTV Security System",https://devbusiness.un.org/notices/wb-p2100182,[]
"Contratação de empresa para a prestação de serviço especializado em tecnologia da informação para realização de planejamento, execução (em linguagem de código aberto) e implantação de sistema informatizado de auditoria interna, Fábrica de Software...",https://devbusiness.un.org/notices/wb-p2100185,[]
"Modernization and upgrade of main grid substations: Paulgan 220kV, Traktorsoz 220kV, Guzal 220kV.",https://devbusiness.un.org/notices/wb-p2100187,[]
"Contratação de empresa para a prestação de serviço especializado em tecnologia da informação para realização de planejamento, execução (em linguagem de código aberto) e implantação de sistema informatizado para ações de monitoramento, avaliação e controle",https://devbusiness.un.org/notices/wb-p2100189,[]
"Travaux d’aménagement de 79,972 km de routes rurales dans les régions de Tahoua et Maradi pour la deuxième phase du PMRC, en trois(3) lots distincts",https://devbusiness.un.org/notices/wb-p2100190,[]
"Plant, Design, Supply, and Installation for Energy Storage System in islands of: FOGO, SANTO ANTAO, SAO NICOLAU, MAIO and Brava",https://devbusiness.un.org/notices/wb-p2100195,[]
Third Party Implementing Agency for Sool and Sanaag Regions,https://devbusiness.un.org/notices/wb-p2100197,[]
UPDATE - ALQUILER DE VEHÍCULOS CON CONDUCTOR PARA LA MISIÓN DE OBSERVACIÓN ELECTORAL (MOE) DE LA SECRETARÍA GENERAL DE LA ORGANIZACIÓN DE ESTADOS AMERICANOS (SG/OEA) A REALIZARSE EN LA REPÚBLICA DE PANAMÁ,https://devbusiness.un.org/notices/oas-p2096917,[]
"Travaux d’aménagement de 60,31km de routes rurales dans la région de Zinder pour la deuxième phase du PMRC, en deux(2) lots distincts",https://devbusiness.un.org/notices/wb-p2099889,[]
"Travaux d’aménagement de 22,138 Km de routes rurales dans la Région de Tahoua pour la deuxième phase du PMRC, en un(1) lot",https://devbusiness.un.org/notices/wb-p2099887,[]
"Travaux d'aménagement de 22,242 km de routes rurales dans la Région de Dosso pour la deuxième Phase du PMRC en un (01) lot",https://devbusiness.un.org/notices/wb-p2099886,[]
Consultancy services for Management of the work placement program,https://devbusiness.un.org/notices/wb-p2099883,[]
Recrutement d'un consultant (cabinet) pour la Conception de modèle simplifie de prévision et détermination des seuils d’alerte aux inondations dans les bassins fluviaux du Togo,https://devbusiness.un.org/notices/wb-p2099882,[]
Hiring of a consulting firm to conduct Beneficiary Satisfaction Survey for practically completed Round 1 projects that are in use,https://devbusiness.un.org/notices/wb-p2099881,[]
"Acquisition, Installation and Maintenance of CCTV Security System",https://devbusiness.un.org/notices/wb-p2099880,[]
Consultancy Service for Assessment of Costs and EE Measures for New and Renovated Buildings,https://devbusiness.un.org/notices/wb-p2099879,[]
Needs Survey and Supervision of Small Works at MGCAS,https://devbusiness.un.org/notices/wb-p2099878,[]
Transformación digital para la reactivación del turismo en el contexto del Covid-19.,https://devbusiness.un.org/notices/idb-p2099877,[]
"Acquisition des fournitures des bureaux pour les régies provinciales du Kasaï Oriental, du Kasaï, du Kasaï Central et de Lomami",https://devbusiness.un.org/notices/wb-p2099875,[]
"ACTUALIZADO- DISEÑO, DESARROLLO E IMPLEMENTACIÓN DE INTRANET EN LAS 3 INSTITUCIONES DE LA CARTERA DE TURISMO PARA SISTEMATIZACIÓN DE LOS PROCESOS INTERNOS",https://devbusiness.un.org/notices/idb-p2095755,[]
General Procurement Notice (GPN),https://devbusiness.un.org/notices/wb-p2099872,[]
Procurement of Double Cabin Pick Up for UDSM Kagera Campus,https://devbusiness.un.org/notices/wb-p2099871,[]
Recrutement d'un bureau pour l' études d’identification des investissements,https://devbusiness.un.org/notices/wb-p2099869,[]
Recrutement d'un auditeur externe et la conduite par celui-ci d'audits comptables et financiers annuels,https://devbusiness.un.org/notices/wb-p2099868,[]
Employment of Local Staff in KOSGEB Project İmplementation Unit,https://devbusiness.un.org/notices/wb-p2099866,[]
Construction of fifteen (15) Goat Management Centre,https://devbusiness.un.org/notices/un-p2099870,[]
Provision of Consultancy services for a Fire and Safety Specialist,https://devbusiness.un.org/notices/wb-p2099860,[]
"UPDATE - Design, Construction and Operations of a New Advanced Wastewater Reclamation Plant and Renovations to an Existing Primary Treatment Plant",https://devbusiness.un.org/notices/idb-p2093552,[]
Hiring a consultant for system penetration testing (DNR),https://devbusiness.un.org/notices/wb-p2099859,[]
Procurement of vehicles for the extension network,https://devbusiness.un.org/notices/un-p2099858,[]
AVIS GENERAL DE PASSATION DE MARCHES,https://devbusiness.un.org/notices/afdb-p2099856,[]
International Financial Management Specialist,https://devbusiness.un.org/notices/wb-p2099857,[]
CONSULTANCY SERVICES FOR DESIGN REVIEW AND SUPERVISION SERVICES FOR THE CONSTRUCTION OF THE ST. DAVID’S CATHOLIC SECONDARY SCHOOL,https://devbusiness.un.org/notices/cdb-p2099855,[]
"Acquisitions des outils de communication : Édition de flyers/guides pratiques, posters, rull-up, bâche, totem pour ARIEP et ACTR",https://devbusiness.un.org/notices/wb-p2099854,[]
"Hiring a consultant for TA to review, design and develop the system requirements specifications (Civil registration and ID system)",https://devbusiness.un.org/notices/wb-p2099853,[]
Recrutement d’un consultant chargé de la sécurité du réseau informatique de BERNET,https://devbusiness.un.org/notices/wb-p2099852,[]
"Construction works of Primary Farmers' Cooperative Warehouse at Amaya Woreda, South West Shoa Zone",https://devbusiness.un.org/notices/wb-p2099851,[]
"Hiring a Firm for Technical Assistance to conduct a detailed assessment of the gaps in the enforcement regulatory framework for a competitive, open-access broadband market",https://devbusiness.un.org/notices/wb-p2099850,[]
Design firm for detailed architectural and engineering designs including drafting of tender documents and supervision services,https://devbusiness.un.org/notices/wb-p2099848,[]
Travaux de construction de la Direction Sanitaire Sud et réhabilitation des Centres de Santé de Dory et de Melon,https://devbusiness.un.org/notices/wb-p2099847,[]
Construction of Staff Residence and Student Hostel at Kilimanjaro International Airport for the Center of Excellence in Aviation and Transport Operations,https://devbusiness.un.org/notices/wb-p2099846,[]
Recrutement d'un consultant international pour la production de la stratégie sectorielle du Portefeuille,https://devbusiness.un.org/notices/wb-p2099845,[]
MCA-Belize: GENERAL PROCUREMENT NOTICE (GPN),https://devbusiness.un.org/notices/mcc-p2099888,[]
Recrutement d’un consultant national pour élaborer le manuel des procédures de collecte de la redevance minière pour la DGRAD,https://devbusiness.un.org/notices/wb-p2099844,[]
Recrutement du Consultant cabinet chargé de mener l'étude d'évaluation du niveau de réalisation du FOMIN par rapport aux recettes calculées par les Divisions des Mines,https://devbusiness.un.org/notices/wb-p2099843,[]
Recrutement d'un cabinet international pour évaluer les besoins en renforcement de capacités des services intervenant dans la gestion des revenus miniers et autres parties prenantes,https://devbusiness.un.org/notices/wb-p2099842,[]
"Recrutement d'un consultant cabinet pour l'élaboration d'un plan de formation des acteurs du secteur du portefeuille (CSP, COPIREP, Secrétariat Géneral et managers des entreprises publiques ciblées par le projet",https://devbusiness.un.org/notices/wb-p2099841,[]
"Recrutement d’un consultant international firme pour la réalisation de l’étude sur le potentiel fiscal du secteur minier de la République Démocratique du Congo, y compris l’analyse et l’audit du régime fiscal",https://devbusiness.un.org/notices/wb-p2099840,[]
"CONSULTANCY SERVICES FOR FEASIBILITY STUDY, ENVIRONMENTAL AND SOCIAL IMPACT ASSESSMENT, DETAILED ENGINEERING DESIGN AND PREPARATION OF TENDER DOCUMENTS FOR UPGRADING OF KIHANSI –MLIMBA – TAWETA – MADEKE – LUPEMBE – KIBENA REGIONAL ROAD (223 KM) TO BITUMEN",https://devbusiness.un.org/notices/afdb-p2099839,[]
AVIS GENERAL DE PASSATION DE MARCHES,https://devbusiness.un.org/notices/afdb-p2099838,[]
"Consultancy service for Design Verification and Supervision of Electrification Works in the Cacala, Corea and Caua perimeters",https://devbusiness.un.org/notices/wb-p2099836,[]
"Request for Quotation -Supply of Office Containers-Lot-1, IT equipment for PMU Staff Lot-2, Office Furniture Lot-3",https://devbusiness.un.org/notices/wb-p2099835,[]
Hiring of a consulting Firm to support the development of e-Cabinet blueprint with technical specifications and design for implementation of e-Cabinet systems in Sierra Leone,https://devbusiness.un.org/notices/wb-p2099834,[]
"CONSTRUCCIÓN DE 239 VIVIENDAS, LOCALES, EQUIPAMIENTOS, INFRAESTRUCTURAS Y PARQUE PÚBLICO BARRIO 3 DE JUNIO, PARTIDO DE BERAZATEGUI",https://devbusiness.un.org/notices/wb-p2099833,[]
Recrutement d’un cabinet d’architecture ou d’ingénierie chargé de l’étude pour la rénovation et l’extension de la cité des étudiants d’AGRHYMET CCR-AOS,https://devbusiness.un.org/notices/wb-p2099832,[]
CONSULTANCY SERVICES FOR A PROGRAMME MANAGER TO SUPPORT THE CARIBBEAN DEVELOPMENT BANK WITH THE IMPLEMENTATION OF THE SuRGE PROGRAMME,https://devbusiness.un.org/notices/cdb-p2099831,[]
Project Officer- PSFU,https://devbusiness.un.org/notices/wb-p2099830,[]
Consulting Service for the Grievance Redress Mechanism (GRM) Manaul and Online Platform Developer,https://devbusiness.un.org/notices/wb-p2099829,[]
Consulting Service for the Grievance Redress Mechanism (GRM) Manaul and Online Platform Developer,https://devbusiness.un.org/notices/wb-p2099828,[]
IT Support Officer- PSFU,https://devbusiness.un.org/notices/wb-p2099827,[]
Procurement of services for Project accountant,https://devbusiness.un.org/notices/wb-p2099826,[]
Procurement of services for project procurement officer,https://devbusiness.un.org/notices/wb-p2099825,[]
Procurement of services for Monitoring and Evaluation Officer,https://devbusiness.un.org/notices/wb-p2099824,[]
Recruitment of a Consultant to Conduct a comprehensive market study to assess the digital skills supply and demand and potential of the gig economy to provide youth with access to new and/or supplemental income opportunities,https://devbusiness.un.org/notices/wb-p2099823,[]
Adquisición de Insumos para gestión de desechos hospitalarios para el MINSA – Nicaragua,https://devbusiness.un.org/notices/un-p2099821,[]
Senior Agriculture & Food Policy Consultant,https://devbusiness.un.org/notices/afdb-p2099818,[]
Construction of Aircraft Hanger at Kilimanjaro International Airport for the Center of Excellence in Aviation and Transport Operations,https://devbusiness.un.org/notices/wb-p2099837,[]
IT Business Architect Consultant,https://devbusiness.un.org/notices/afdb-p2099813,[]
Solution Architect,https://devbusiness.un.org/notices/afdb-p2099812,[]
"AUDIOVISUAL AND MULTIMEDIA ACTIVITIES DURING THE 2024 ANNUAL MEETINGS OF THE AFRICAN DEVELOPMENT BANK GROUP, NAIROBI (KENYA)",https://devbusiness.un.org/notices/afdb-p2099811,[]
"Contract ID No. 21Z00019, Contract Package 4B - Construction of BR02 Cabasaran Banco Bridge; BR03 Guimba Bridge; and BR04 Kormatan Matampay Bridge (Rebidding)",https://devbusiness.un.org/notices/adb-p2099817,[]
Recrutement d'un consultant individuel chargé d'élaborer les textes d'application du code de commerce,https://devbusiness.un.org/notices/wb-p2099807,[]
"Design, Supply and Installation of National Single Window System",https://devbusiness.un.org/notices/wb-p2099806,[]
"Construction works of Oda Jida and Oda Bilbila upgrading of Small Scale Irrigation Schemes at Dugda Woreda, under East Shawa Zone",https://devbusiness.un.org/notices/wb-p2099805,[]
Internal Auditor - PSFU PIU,https://devbusiness.un.org/notices/wb-p2099804,[]
UPDATE- Selection of Consulting services for Regional Environmental and Social Impact Assessment (RESIA),https://devbusiness.un.org/notices/wb-p2096145,[]
Economist - PSFU PIU,https://devbusiness.un.org/notices/wb-p2099803,[]
Business Advisor Exports- PSFU,https://devbusiness.un.org/notices/wb-p2099802,[]
Procurement Officer - PSFU PIU,https://devbusiness.un.org/notices/wb-p2099801,[]
Acquisition of Prefabricated modular buildings for Marromeu National Reserve,https://devbusiness.un.org/notices/wb-p2099800,[]
Acquisition of 100 KVA solar plant for modular building,https://devbusiness.un.org/notices/wb-p2099799,[]
Procurement of 10 Pairs of Sewage Suction & Jetting Trucks and Allied Equipment,https://devbusiness.un.org/notices/wb-p2099798,[]
"Construction of a solar powered water reticulated system at Chibungo CDSS, Mngwangwa Health centre and Liwera health centre",https://devbusiness.un.org/notices/wb-p2099797,[]
CONSULTANCY SERVICES FOR UPDATING AND FINALIZING THE SIERRA LEONE NATIONAL BUILDING CODE,https://devbusiness.un.org/notices/wb-p2099796,[]
"Construction of a solar powered water reticulated system at Chigodi Health centre, Chitsime Health centre and Beni health centre",https://devbusiness.un.org/notices/wb-p2099795,[]
"Construction of box culverts and associated works on Nathenje, T/A Kalumbu",https://devbusiness.un.org/notices/wb-p2099794,[]
Recrutement d'entreprise chargée des Travaux de réhabilitation du lycée technique industriel de N'djaména en 4lots,https://devbusiness.un.org/notices/wb-p2099793,[]
"Construction of box culverts and associated works on Mteza river,T/A Chitukula",https://devbusiness.un.org/notices/wb-p2099792,[]
"Construction of 30 tonne concrete deck bridge at Mtambwa on Mudi river ,T/A Khongoni",https://devbusiness.un.org/notices/wb-p2099791,[]
"Construction of 30 tonne concrete deck bridge at Mtambwa on Mudi river ,T/A Khongoni",https://devbusiness.un.org/notices/wb-p2099790,[]
DEVELOPMENT OF A COST-OF-SERVICE STUDY GUIDEBOOK FOR ZAMBIA,https://devbusiness.un.org/notices/afdb-p2099788,[]
"Construction works of Primary Farmers’ Cooperative Warehouse at Dire Inchini Woreda, West Shewa Zone",https://devbusiness.un.org/notices/wb-p2099787,[]
Construction of vendor's market shed at Chipanga Market in T/A Kalolo,https://devbusiness.un.org/notices/wb-p2099786,[]
Construction of A vendor's market shed at Kanyerere Market in T/A Malili,https://devbusiness.un.org/notices/wb-p2099785,[]
"SUPPLY, INSTALLATION AND COMMISSIONING OF ANIMAL IDENTIFICATION AND TRACEABILTY SYSTEM (ANITRAC)",https://devbusiness.un.org/notices/wb-p2099784,[]
Consultancy Services to review the Short and Medium Term State Enterprise Reform Framework (SMTRF) 2018.,https://devbusiness.un.org/notices/afdb-p2099782,[]
SUE/Maxsustrans/ICB-G7R: Supply of Waste Collection and Waste Transfer Trucks,https://devbusiness.un.org/notices/adb-p2099814,[]
"Design, Supply, and Installation of 33/11KV Substations and 11/0.415KV Package Substations within the GBA",https://devbusiness.un.org/notices/afdb-p2099780,[]
Diagnóstico y Reparación de Fugas en Tanques en los Sistemas de Abastecimiento GAM y Sistemas Periféricos,https://devbusiness.un.org/notices/bcie-p2099779,[]
UPDATE - RECRUTEMENT D'UN BUREAU D’ETUDE POUR LA REALISATION DE L'ETUDE DE LA SITUATION DE REFERENCE DE LA ZONE D’INTERVENTION DU PDZSTA-KB (RELANCE),https://devbusiness.un.org/notices/afdb-p2094588,[]
Senior Agriculture & Food Policy Consultant,https://devbusiness.un.org/notices/afdb-p2099778,[]
Construction of a Classroom block at Chiphwanya Primary School in T/A Chingala,https://devbusiness.un.org/notices/wb-p2099777,[]
Construction of a classroom block at Ng'ozi Primary School in T/A Chadza,https://devbusiness.un.org/notices/wb-p2099776,[]
Consultancy Service for Route to market strategy for export of hides and skins & Leather products,https://devbusiness.un.org/notices/wb-p2099774,[]
Environmental expert of PMT,https://devbusiness.un.org/notices/wb-p2099773,[]
Construction of a police unit at Chiputu trading centre,https://devbusiness.un.org/notices/wb-p2099772,[]
"Construction of 1 No. Staff House, 1no Library at Chibungo CDSS in Traditional Authority Kalolo",https://devbusiness.un.org/notices/wb-p2099771,[]
Program Coordinator (environmental and Social),https://devbusiness.un.org/notices/wb-p2099770,[]
UPDATE- Dam Safety Assessment Study for Five Dams in Georgia and Feasibility Study of Ilto Dam,https://devbusiness.un.org/notices/wb-p2093683,[]
Consultoría para la realización de diseños preliminares y estudios de pre-factibilidad de soluciones de integración de datos sobre los visitantes turísticos,https://devbusiness.un.org/notices/idb-p2099769,[]
Consultancy Services for Financial Management Specialist (International)- 1,https://devbusiness.un.org/notices/wb-p2099767,[]
Supply and Delivery of Assorted Semen Laboratory Equipment and Consumables and Assorted Artificial Insemination Inputs & Equipment,https://devbusiness.un.org/notices/afdb-p2099768,[]
Consulting Services for Procurement Specialist (International),https://devbusiness.un.org/notices/wb-p2099764,[]
"Adquirir y/o renovar equipos de telecomunicación y servidores para las Oficinas de Representación de Guatemala, El Salvador, Nicaragua, Costa Rica y Panamá, así como para la Sede del Honduras",https://devbusiness.un.org/notices/bcie-p2099763,[]
"Design, Supply and Installation of Flow Battery Energy Storage Systems and Energy Management Systems in 2 islands in Maldives",https://devbusiness.un.org/notices/adb-p2099762,[]
"Equipment and tools for Youth Technology Parks in Andijan, Namangan and Fergana regions",https://devbusiness.un.org/notices/wb-p2099761,[]
Recrutement d’une ONG locale pour accompagner les PAPs et la mise en œuvre des Plans d’Action de Réinstallation (PARs),https://devbusiness.un.org/notices/wb-p2099760,[]
Construction of a Health Post at Kalamba,https://devbusiness.un.org/notices/wb-p2099759,[]
Construction of 1no. Staff house at Mngwangwa Health Centre in Tradition Authority Kabudula,https://devbusiness.un.org/notices/wb-p2099758,[]
Social Specialist (PoE) - New,https://devbusiness.un.org/notices/wb-p2099757,[]
Supply and Installation of Water Meters for the Reservoirs across the British Virgin Islands,https://devbusiness.un.org/notices/gn-p2099789,[]
AVIS GENERAL DE PASSATION DE MARCHES,https://devbusiness.un.org/notices/afdb-p2099756,[]
Construction of a Maternity Block and 1no. Staff house at Liwera Health Centre in Tradition Authority Chimutu,https://devbusiness.un.org/notices/wb-p2099755,[]
Vulnerability and Resilience Assessment of the Federal Republic of Nigeria,https://devbusiness.un.org/notices/afdb-p2099754,[]
Construction of a Maternity Block and 1no. Staff house at Beni Health Centre in Tradition Authority Masula,https://devbusiness.un.org/notices/wb-p2099753,[]
"UPDATE - DOMWSSP/Lot 7 – Supply of Pipe and Appurtenances for Sub-Lots 4, 5, 6, and 8",https://devbusiness.un.org/notices/cdb-p2096060,[]
Etude de cartographie et de faisabilité sur la connection digitale et électrification rurale et des services consultatifs associés,https://devbusiness.un.org/notices/wb-p2099752,[]
Construction of a Maternity Block and 1no. Staff house at Chigodi Health Centre in Tradition Authority Mazengera,https://devbusiness.un.org/notices/wb-p2099751,[]
"Consultancy to Conduct a Project Design, Feasibility Study and Project Operational Manual to support the completion of the Funding Proposal",https://devbusiness.un.org/notices/gn-p2099783,[]
"Construction works of Primary Farmers’ Cooperative Warehouse at Derbe Libanos Woreda, North Shoa Zone",https://devbusiness.un.org/notices/wb-p2099749,[]
Construction of Data Acquisition Platforms and Installation of Community-Based Flood Early Warning Equipment and Systems,https://devbusiness.un.org/notices/wb-p2099748,[]
General Procurement Notice (GPN),https://devbusiness.un.org/notices/wb-p2099747,[]
Procurement of Equipment for 10 Bed Intensive Care Unit in 21 District Hospitals,https://devbusiness.un.org/notices/wb-p2099746,[]
Supply and Delivery of Community-Based Flood Early Warning Equipment and Systems in Selected Districts in Malawi,https://devbusiness.un.org/notices/wb-p2099745,[]
Supply and Delivery of Hydrological Equipment,https://devbusiness.un.org/notices/wb-p2099744,[]
"Lot-I 132KV Current Transformers 1200/600 21 Nos. (USD 215,000); Lot-II 132KV Current Transformer 200/100 21 Nos. (USD 215,000); Lot-III 132KV Voltage Transformers 15 Nos. (USD 143,000)",https://devbusiness.un.org/notices/wb-p2099743,[]
Bridging Project Implementation Support Consultant (PISC) Kota Bima,https://devbusiness.un.org/notices/wb-p2099742,[]
"Consultancy Services for Undertaking Multisectoral Analysis and Strategy Development to support CMDA’s Multisector Approach to promote Resilient, Green and Inclusive Land Use Planning",https://devbusiness.un.org/notices/wb-p2099741,[]
"Construction of Secondary and Tertiary Sewer Networks, Pumping Stations, and Household Connection in North-East and North-West Zone in Siem Reap City",https://devbusiness.un.org/notices/wb-p2099739,[]
UPDATE- Consultancy Services to Support DART’s Implementation of Dar Es Salaam Urban Transport Improvement Project (DUTP),https://devbusiness.un.org/notices/wb-p2094721,[]
"Upgrading of Mahendra Highway, Kamala-Dhalkebar- Bagmati Road Section (Km 238+030 to km 312+785)",https://devbusiness.un.org/notices/wb-p2099738,[]
SUPERVISÃO E FISCALIZAÇÃO DOS PROJETOS E OBRAS DA SECRETARIA DE DIREITOS HUMANOS,https://devbusiness.un.org/notices/idb-p2099736,[]
CONSULTING FIRM TO FACILITATE CURRICULUM REFORM AND IMPLEMENTATION STRATEGY,https://devbusiness.un.org/notices/idb-p2099735,[]
Procurement of Consultancy Services for the Preparation of a Civil Aviation Master Plan (CAMP) (RFP#2024/JCAA/08,https://devbusiness.un.org/notices/gn-p2099740,[]
Recruitment of a Consulting Firm to carry out the SEFA 2.0 Mid-Term Review,https://devbusiness.un.org/notices/afdb-p2099733,[]
Consultant pour les services d’audit comptable et financier des exercices 2023 et 2024 y compris l’audit de clôture du Projet d’Aménagement et Bitumage de la Route Lola-N ‘Zoo-Frontière Côte d’Ivoire,https://devbusiness.un.org/notices/afdb-p2099732,[]
Project Supervision Consultant,https://devbusiness.un.org/notices/isdb-p2099731,[]
"Audit comptable et financier du projet pour les exercices clos le 31 décembre 2023 et le 31 décembre 2024, y compris la clôture",https://devbusiness.un.org/notices/afdb-p2099730,[]
CONSULTANT(E) INDIVIDUEL(LE) POUR L’ELABORATION DU PLAN D’ACTIONS GENRE ET INCLUSION SOCIALE DU 2PAI-NORD,https://devbusiness.un.org/notices/afdb-p2099728,[]
Investment Plan and Policy Recommendations for Investment Programming,https://devbusiness.un.org/notices/adb-p2099727,[]
Responsible Forestry Sector Project,https://devbusiness.un.org/notices/adb-p2099726,[]
Contrôle et surveillance des travaux de restructuration et d’extension des réseaux électriques HTA/BT,https://devbusiness.un.org/notices/isdb-p2099725,[]
AVIS GENERAL DE PASSATION DE MARCHES,https://devbusiness.un.org/notices/afdb-p2099724,[]
PROVISION OF INTERNET CONNECTIVITY FOR DISTRICT OFFICES OF CHED AND SPD FOR GHANA COCOA BOARD,https://devbusiness.un.org/notices/afdb-p2099722,[]
Acquisition de 30 wagons trémies a voie métrique destinés pour le transport des céréales,https://devbusiness.un.org/notices/afdb-p2099720,[]
Consultancy services for Detailed Design and Construction Supervision,https://devbusiness.un.org/notices/isdb-p2099718,[]
Procurement Specialist,https://devbusiness.un.org/notices/afdb-p2099717,[]
SUPPLY AND INSTALLATION OF TELECONFERENCE FACILITIES AND FURNISHING OF CONFERENCE ROOMS FOR GHANA COCOA BOARD,https://devbusiness.un.org/notices/afdb-p2099716,[]
AVIS GENERAL DE PASSATION DE MARCHES,https://devbusiness.un.org/notices/afdb-p2099714,[]
MONITORING AND EVALUATION CONSULTANT FOR THE INNOVATION AND ENTREPRENEURSHIP LAB,https://devbusiness.un.org/notices/afdb-p2099713,[]
Vulnerability and Resilience Assessment of the Federal Republic of Nigeria,https://devbusiness.un.org/notices/afdb-p2099712,[]
"RECRUITMENT OF A CONSULTING FIRM FOR PREFEASIBILITY STUDY FOR ESTABLISHING BATTERY, RENEWABLE ENERGY AND ELECTRIC VEHICLE VALUE CHAINS IN AFRICA",https://devbusiness.un.org/notices/afdb-p2099709,[]
RISK MANAGEMENT STRATEGY FOR INFRASTRUCTURAL DEVELOPMENT IN SOMALIA,https://devbusiness.un.org/notices/afdb-p2099708,[]
ACTUALIZADO- SERVICIOS DE ACCESO A PLATAFORMAS DE INTELIGENCIA DE DATOS RELATIVAS A TURISMO,https://devbusiness.un.org/notices/idb-p2089214,[]
Landfill Cell Expansion,https://devbusiness.un.org/notices/idb-p2099711,[]
ADQUISICIÓN DE SOLUCIÓN DE SEGURIDAD DE BASE DE DATOS,https://devbusiness.un.org/notices/idb-p2099485,[]
ADQUISICION DE DRON Y EQUIPOS PARA TOPOGRAFIA DEL PROGRAMA DE CONSTRUCCION CIVIL,https://devbusiness.un.org/notices/idb-p2099471,[]
ITB 4WD Double Cab Pickup Trucks,https://devbusiness.un.org/notices/un-p2099208,[]
"CONSULTING SERVICES FOR THE SUPERVISION OF WORKS FOR ST. CATHERINE HEALTH CENTRES – ST. JAGO PARK, GREATER PORTMORE & OLD HARBOUR",https://devbusiness.un.org/notices/idb-p2099475,[]
ELABORACION DEL DISEÑO (EXPEDIENTE TÉCNICO) Y CONSTRUCCION (EJECUCION DE LAS OBRAS) DEL PROYECTO DE INVERSION PÚBLICA DENOMINADO: MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE SALUD DE LA RED INTEGRADA EN SALUD COMAS DISTRITO DE COMAS-PROVINCIA DE LIMA-DE,https://devbusiness.un.org/notices/idb-p2099486,[]
REOI Consulting services for Agribusiness Mobilization Partner(s),https://devbusiness.un.org/notices/un-p2099676,[]
Landfill Cell Expansion,https://devbusiness.un.org/notices/idb-p2092946,[]
Procurement of an Integrated Border Management System,https://devbusiness.un.org/notices/gn-p2099723,[]
Supply and Delivery of Assorted Tools and Materials,https://devbusiness.un.org/notices/un-p2099719,[]
INDIVIDUAL AGRO-INDUSTRY & VALUE CHAIN CONSULTANT,https://devbusiness.un.org/notices/afdb-p2099703,[]
Consultancy Services to provide capacity in legal drafting.,https://devbusiness.un.org/notices/afdb-p2099702,[]
Empresa con experiencia en Automatizar Procesos utilizando principalmente la plataforma de PowerPlatform,https://devbusiness.un.org/notices/bcie-p2099701,[]
CONSULTANCY SERVICES FOR PROJECT COORDINATOR,https://devbusiness.un.org/notices/cdb-p2099715,[]
"CONSTRUCCIÓN Y EQUIPAMIENTO DE CENTROS URBANOS DE BIENESTAR Y OPORTUNIDADES (CUBO) EN DISTRITOS PRIORIZADOS, A NIVEL NACIONAL - PCT II” PAQUETE 2: 5 CUBOS CON OBRAS EXTERIORES",https://devbusiness.un.org/notices/bcie-p2099697,[]
Realización de una revisión y valoración basada en evidencias de los procesos y servicios de TI bajo el marco de Gobierno de COBIT 2019 a fin de poder obtener un informe donde se identifique ...,https://devbusiness.un.org/notices/bcie-p2099696,[]
"DUPLICATE - SUPPLY, DELIVERY AND INSTALLATION OF INCINERATOR",https://devbusiness.un.org/notices/cdb-p2099695,[]
CONSULTANCY SERVICES FOR PROCUREMENT CONSULTANT,https://devbusiness.un.org/notices/cdb-p2099710,[]
